ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_22339_10820	-0.539	0.1857	0.09	0.224	-0.31995	-0.5345	-0.6145	-0.4485	-0.3155	0.5765	0.182	-0.1905	0.1398	0.015
GS1_SS_22340_11463	-0.543	-0.372	-0.4175	-0.015	0.3285	0.4015	0.495	0.3055	0.223	-0.0204	-0.077835	-0.1715	-0.248	-0.22845
GS1_SS_22341_18031	-0.109	0.0371	0.06415	-0.12617	-0.2755	0.181	0.219	0.297	0.404	0.1716	0.223	0.0794	0.0025	-0.2805
GS1_SS_22344_07937	0.154	-0.5065	0.27425	0.335	-0.5275	-0.9485	0.338	-0.3805	0.013	-0.432	-0.557	0.228	0.0055	0.42025
GS1_SS_22345_10044	-0.0719	-0.126	-0.14825	0.099	0.011	-0.04577	0.10395	-0.0035	0.1495	-0.0055	-0.076	0.05175	0.022	0.07119
GS1_SS_22346_06034	0.705	0.5075	0.28765	-0.1845	-0.2525	-0.728	-1.025	-0.2676	-0.3065	0.1115	0.3115	0.073	0.154	0.344
GS1_SS_22347_11808	0.276	-0.06355	-0.012	0.259	0.189305	-0.1123	0.152	-0.096725	0.07475	-0.1036	0.191	0.0165	-0.08723	-0.01865
GS1_SS_22348_08281	0.381	0.6045	0.4935	0.07	-0.3865	-0.3525	-0.762	-0.461	-0.3145	0.0917	0.2706	-0.108	0.221	0.0615
GS1_SS_22351_08699	0.591	0.33245	1.136	1.087	0.473	0.0224	-0.055	-0.022	0.044	0.4615	-0.815	-0.257	-0.6805	0.2035
GS1_SS_22352_09188	-0.138	0.0299	0.2555	0.0995	-0.1705	-0.1234	0.0116	-0.128	0.0095	0.01295	-0.0035	0.1386	0.08515	-0.0245
GS1_SS_22354_08355	0.591	0.8625	0.849	0.152	-0.536	-1.166	-1.135	-0.6465	-0.561	0.176	0.20735	0.33205	0.334	0.16125
GS1_SS_22356_16195	0.501	0.2815	0.3315	0.033	-0.925	-0.549	-0.2815	0.06745	0.11805	0.1152	0.3645	0.2715	0.2165	0.10905
GS1_SS_22357_00274	-0.205	-0.48545	0.116	1.119	-0.396	-0.751	0.11565	-0.23705	0.15225	-0.6785	-0.641	0.2415	-0.091	0.3505
GS1_SS_22361_09137	0.246	-0.10535	0.0095	0.0735	-0.294	-0.1805	-0.0625	-0.0365	0.0763	0.0636	0.194	0.1535	0.1126	0.1018
GS1_SS_22364_05426	0.268	0.1765	0.105	-0.13385	0.10835	-0.2085	-0.553	0.0625	-0.2577	0.2795	0.2164	0.0295	0.1825	0.1515
GS1_SS_22365_04682	0.319	-0.05365	-0.04795	0.231	0.1049	0.2343	0.24455	0.02555	0.0355	-0.2905	-0.2505	-0.03565	-0.0019	0.318
GS1_SS_22366_21495	-0.114	-0.06585	-0.09455	-0.0971615	-0.2425	0.271	0.3375	0.32	0.4895	0.3205	0.1865	0.066885	-0.11585	-0.22475
GS1_SS_22369_08794	-0.094	0.2286	0.14735	0.13636	0.11855	0.14495	-0.1742	0.069	0.12155	0.1485	0.2084	0.05775	0.069	0.0407
GS1_SS_22370_14034	-0.0966	-0.3555	-0.3865	-0.0285	0.0573	0.1141	0.5	0.17155	0.207	-0.09905	-0.2165	-0.0599	-0.2415	-0.0205
GS1_SS_22371_13985	-0.555	-0.4775	-0.3562	0.0387	-0.06945	0.202	0.4695	-0.0351	0.01578	-0.1602	-0.1589	-0.0925	-0.1292	-0.0335
GS1_SS_22375_10426	-0.131	-0.0135	0.1778	0.2315	-0.060435	0.01905	0.0222	-0.1481	0.08995	0.0629	0.06735	0.209	0.11865	0.0309
GS1_SS_22376_14351	0.0558	-0.0654	0.0495	0.258	-0.3325	-0.233	0.01695	0.126	0.291	0.1502	0.10223	0.12895	0.073805	0.2195
GS1_SS_22378_20589	-0.196	0.16725	-0.1487	-0.06505	-0.2715	-0.068	0.21335	0.4495	0.29	0.1054	0.0574	0.1565	0.161655	-0.0575
GS1_SS_22390_08861	-0.286	-0.39	0.2135	-0.1204	0.3235	0.245	0.31955	0.2558	0.412	0.167	0.01434	0.011	-0.09322	-0.1696
GS1_SS_22392_15099	0.0508	-0.31825	0.095	0.912	-1.0445	-0.754	0.3505	-0.6155	0.346	-0.3935	-0.874	0.481	-0.384	0.559
GS1_SS_22393_09776	0.00987	-0.1595	-0.19057	-0.1974	0.15935	0.08235	0.1	0.18265	-0.007065	0.0562	-0.1001	-0.147717	-0.10225	-0.0835
GS1_SS_22396_11041	0.0929	-0.2825	0.284	-0.1625	-0.11195	0.07185	-0.0656	0.2005	0.088785	0.0847	0.0344	0.12765	0.0475	0.05295
GS1_SS_22399_13011	0.266	-0.3655	-0.051	0.293	-0.5745	-0.562	0.32545	-0.112	0.3	-0.216	-0.2508	0.2865	-0.029	0.1419
GS1_SS_22400_10882	-0.154	-0.07505	-0.2525	0.2845	0.528	0.075	0.5415	0.06	0.3225	-0.207	-0.0185	-0.055	-0.06715	-0.078
GS1_SS_22401_07740	-0.114	0.5035	0.4975	0.598	0.6365	-0.01485	-0.539	-0.646	-0.502	-0.1429	-0.2215	-0.461	0.0335	0.298
GS1_SS_22402_14792	0.0836	0.0657	-0.16215	-0.0927	0.19515	-0.026	0.3795	0.548	0.376	-0.0059	0.004	0.052	-0.2075	-0.15135
GS1_SS_22404_05578	-0.248	0.0855	-0.1123	0.54	-0.1365	0.0085	-0.283	-0.0385	0	0.0779	-0.06895	0.6485	0.1655	0.16685
GS1_SS_22406_10226	0.0958	0.3245	0.08535	0.16105	0.0005	-0.2935	-0.428	-0.2455	-0.274	0.076455	0.0765	-0.10335	0.08735	-0.0983
GS1_SS_22407_01410	0.153	0.068	0.298	-0.09905	0.2475	0.566	0.0194	0.0975	0.0815	0.048	0.14915	0.133	0.2305	-0.339
GS1_SS_22408_11578	0.193	0.188	-0.2875	-0.0625	-0.2155	-0.3385	-0.19165	-0.0195	0.02875	-0.144	-0.16445	0.096	-0.311	0.16955
GS1_SS_22409_12566	0.152	0.4075	0.6205	0.606	0.01285	-0.284	-0.527	-0.313	-0.1095	-0.049	-0.015	-0.05095	0.064165	0.2885
GS1_SS_22412_11181	-0.0526	0.0117	0.12375	0.0939	-0.30165	-0.0225	0.232	0.18895	0.228	0.0655	0.2395	0.1365	0.04375	-0.12715
GS1_SS_22413_08547	-0.0313	-0.1325	-0.269	-0.16595	0.4155	0.2665	0.2625	0.3195	0.2325	0.0364	0.0149	0.0007	-0.156	-0.204
GS1_SS_22415_09054	0.109	-0.0305	-0.4755	0.27635	-0.4465	-0.1505	0.16845	0.21295	0.6865	0.184	0.317225	-0.0111	-0.033	-0.019
GS1_SS_22416_14188	0.33	0.3455	0.6295	0.3265	-0.2895	-0.392	-0.551	-0.329	-0.2805	-0.00305	0.121745	0.206	0.2755	0.232
GS1_SS_22417_19259	0.141	0.0302	0.122	-0.01765	-0.228	-0.1911	-0.04485	-0.01235	0.171053	0.0775	0.170985	0.253	0.09035	-0.00455
GS1_SS_22419_14154	0.373	0.342	0.06635	-0.11795	-0.076235	-0.11975	-0.4855	0.09185	0.10995	0.237	0.3135	-0.134	0.16805	-0.07
GS1_SS_22420_02744	0.155	-0.15605	0.011	0.2108	-0.391	-0.3155	0.2019	0.3692	0.43	0.3067	0.147	0.2195	0.165	0.2585
GS1_SS_22422_11117	0.106	0.322	0.23	-0.239	-0.358	0.0839	-0.081	0.0665	0.1331	0.21	0.2191	-0.0572	0.1732	-0.0997
GS1_SS_22426_13510	0.101	0.08455	0.0166	0.06775	-0.02	0.0157	-0.159215	-0.0265	-0.027	0.0156	0.07415	-0.0015	0.1581	0.2442
GS1_SS_22430_10734	-0.103	-0.215	-0.302	-0.0916	0.21145	0.61	0.3665	0.3315	0.4695	0.2109	0.3025	-0.217	-0.08315	-0.45
GS1_SS_22437_05597	0.137	0.6935	0.801	-0.123	-1.4475	-1.745	-1.53	-0.7455	-0.7995	0.2044	0.0754	-0.0365	0.2315	0.1605
GS1_SS_22439_20532	-0.733	-0.4885	-0.3825	-0.231	0.7465	0.812	0.622	-0.07905	-0.1625	-0.2005	-0.2815	-0.2545	-0.4145	-0.4845
GS1_SS_22441_12160	-0.0965	-0.0604	-0.048	0.1208	-0.6775	-0.5625	0.1149	-0.1325	0.17105	-0.02885	0.00358	0.3249	0.07	0.10875
GS1_SS_22442_18014	-0.138	-0.0607	0.0285	0.0202	-0.2134	-0.1521	0.178	0.111	0.0943	0.2455	0.1666	0.2551	0.0555	-0.11435
GS1_SS_22443_04012	-0.0261	-0.3215	-0.1875	0.07505	0.342	0.4425	-0.2355	0.0092	0.2005	0.2175	0.0615	0.12133	-0.269	-0.0465
GS1_SS_22444_14429	0.0496	-0.35034	-0.1965	0.4055	-0.3425	-0.8135	0.2975	-0.1578	0.465	-0.4074	-0.375	0.3515	-0.0915	0.41485
GS1_SS_22447_13025	0.0286	-0.02682	-0.097	0.06855	-0.1415	-0.197	-0.172	-0.15715	0.1055	0.1867	0.1765	0.1835	0.121	0.0268
GS1_SS_22448_11180	0.568	0.3875	0.301	-0.10105	0.0055	-0.1505	-0.5	-0.1326	-0.3685	0.0605	0.12545	0.01	0.06885	-0.051
GS1_SS_22450_00279	0.126	-0.01065	0.111	0.05238	0.00865	0.3945	-0.0695	0.068	0.064	0.368	-0.08525	0.0523	0.0365	-0.0175
GS1_SS_22459_13615	0.362	0.204	0.044	0.1755	-0.586	-0.6205	-0.1862	-0.116	0.2785	0.018	0.07	0.2235	0.12435	0.2015
GS1_SS_22465_14378	-0.719	-0.651	-0.3611	0.38665	0.6505	0.736	0.751	0.4518	-0.0195	-0.3905	-0.4385	-0.3595	-0.36275	0.0105
GS1_SS_22466_00565	-0.26	-0.8605	-0.7425	-0.587	-0.5785	0.392	1.18	0.9	0.4605	-0.3605	-0.451	-0.28	-0.2417	-0.551
GS1_SS_22468_10875	0.579	0.3655	0.3565	0.2545	-0.8985	-0.8665	-0.26905	-0.5165	-0.2735	-0.08885	0.033	0.422	0.19925	0.5075
GS1_SS_22470_05768	-0.354	-0.13195	-0.1942	0.339	0.6315	0.387	0.34	-0.2045	-0.07265	-0.369	-0.3105	-0.3335	-0.234	-0.0265
GS1_SS_22473_13756	0.0973	-0.462	-0.22535	-0.1865	0.329	0.5105	0.387	0.272	0.00955	-0.15095	-0.2235	-0.1985	-0.15585	0.20885
GS1_SS_22474_01087	-0.73	-1.119	-0.989	-0.159	0.025	0.114	1.245	0.727	0.453	-0.2935	-0.693	-0.066	-0.5555	-0.2775
GS1_SS_22475_00231	-0.0472	-0.18915	-0.181	-0.1325	0.2365	0.294	0.2855	0.281	-0.0515	0.0745	-0.0065	-0.1864	-0.15405	-0.0143
GS1_SS_22478_06529	0.0366	-0.016	-0.0727	0.008	-0.173	-0.20305	0.349	0.15255	0.347	0.0547	0.0535	0.29935	0.00445	0.12495
GS1_SS_22480_11107	0.245	0.1442	-0.0975	0.276	-0.0265	-0.3427	-0.11925	-0.291	0.0802	-0.19105	-0.076075	0.1326	0.0805	0.2165
GS1_SS_22484_11922	-0.0917	0.0625	-0.039	-0.11755	0.219	-0.0455	-0.20135	0.0035	-0.007	-0.011	-0.03	-0.07321	-0.0735	-0.142
GS1_SS_22485_21393	-0.195	-0.17595	0.1965	-0.20855	-0.1515	0.2845	0.0384	-0.058	0.1489	0.184	0.1425	0.13755	0.0644	-0.07315
GS1_SS_22487_05676	0.11	-0.0335	0.1505	0.335	-1.28	-1.184	-0.1395	-0.404	-0.1309	-0.5985	-0.5255	0.176	0.114	0.449
GS1_SS_22488_19901	0.422	0.5185	0.1762	0.324	0.0105	-0.06631	-0.1543	0.034	-0.1615	-0.03475	0.1265	0.322	0.2545	0.1655
GS1_SS_22493_11974	0.32	0.277	0.2985	1.044	-0.2087	-0.6855	-0.0175	-0.3135	-0.0015	-0.5095	-0.588	-0.047	0.045	0.143
GS1_SS_22494_18516	0.0226	0.7145	-0.264	0.176	0.249	0.26	1.092	0.25675	0.5185	-0.195	-0.4495	-0.228	-0.60975	0.068
GS1_SS_22496_11807	0.0211	0.322	0.1745	0.4025	0.03965	0.183	-0.02715	-0.17515	0.0755	-0.024	0.25525	0.164	0.06765	0.18785
GS1_SS_22497_16253	0.3	-0.3555	-0.216	0.20755	-0.636	-0.98	0.608	0.1165	0.5535	-0.327	-0.2914	0.3575	-0.155	0.478
GS1_SS_22498_03053	-0.178	-0.1755	0.0175	0.3305	-0.3685	-0.1077	0.108	0.054615	0.2495	-0.00225	0.037	0.2135	-0.0135	0.0045
GS1_SS_22501_06308	0.157	0.2805	0.2835	0.129045	0.2315	-0.03175	-0.505	-0.379	0.0205	0.04005	-0.0015	-0.0015	0.2295	0.102
GS1_SS_22503_09872	0.0634	0.0943	0.0485	-0.4	0.271	0.1175	-0.2775	0.1339	-0.17345	0.1475	0.0736	-0.0885	-0.063	-0.22545
GS1_SS_22506_11925	0.0998	-0.436	0.3975	0.2242	-0.55	-0.644	-0.0835	-0.0495	0.27015	-0.068	-0.3055	0.3255	-0.0205	0.2605
GS1_SS_22507_10969	0.0697	0.8755	0.35925	-0.3345	-0.544	0.327	-0.264	-0.3405	0.188	0.037515	-0.187	-0.15695	-0.024	-0.0385
GS1_SS_22508_21280	-0.169	-0.0079	0.0175	0.0027	-0.179	0.0553	0.262	-0.00215	0.18915	0.0805	0.11775	0.145	0.1032	-0.1475
GS1_SS_22509_13529	0.0104	0.3366	-0.088605	0.11075	0.468	-0.4405	-0.077	-0.0155	-0.17255	-0.20865	-0.276	-0.1	-0.1115	-0.0885
GS1_SS_22510_03436	-0.0897	0.2445	0.1367	0.0104	-0.1021	-0.06555	0.0403	0.10851	0.146	-0.00835	0.06415	0.0545	0.1202	0.07814
GS1_SS_22511_10138	0.316	0.247	-0.0095	-0.03655	-1.179	-0.984	-0.4205	-0.05725	0.111385	0.38	0.316	0.2253	0.3555	0.369
GS1_SS_22513_09987	-1.16	-0.031	-0.355	-0.15505	0.23	0.3855	0.4365	0.4052	0.1875	0.235	0.037	-0.1965	0.219	0.284
GS1_SS_22517_13081	0.0755	0.252	0.19895	0.338	0.511	0.072	-0.08755	-0.4005	-0.044	0.0475	0.00405	0.07975	0.15347	0.0862
GS1_SS_22523_09248	-0.0623	0.26365	0.4255	0.3305	-0.0002	-0.14025	-0.5635	-0.3575	-0.295	-0.01851	0.25845	0.14005	0.352	0.1513
GS1_SS_22524_00412	0.0723	-0.022475	0.064	-0.05275	-0.356	0.0745	-0.217	0.2685	0.2213	0.2319	0.2746	-0.005	0.131025	0.064
GS1_SS_22528_13158	0.414	0.4805	-0.2074	0.724	0.6345	0.12572	0.13865	0.4295	0.078515	-0.0755	0.1735	0.13165	0.1025	0.0915
GS1_SS_22533_09070	0.332	0.489	0.257	0.0225	-0.15645	-0.3115	-0.3605	-0.308	-0.3125	-0.12105	-0.0575	-0.06275	0.09089	0.118
GS1_SS_22535_08542	-0.0229	-0.1703	-0.1381	-0.05015	-0.251	-0.0808	0.1109	0.1243	0.1675	0.0155	-0.05825	-0.03815	-0.052	-0.107965
GS1_SS_22536_15505	0.544	0.547	0.225	-0.0678	-0.4275	-0.6215	-0.499	-0.2945	-0.335	-0.08785	-0.0137	0.273	0.243	0.1456
GS1_SS_22538_15461	0.581	-0.07275	-0.023	0.15935	-0.559	-0.4915	0.0793	0.1215	0.2045	-0.052	-0.1093	0.29735	-0.033	0.355
GS1_SS_22539_18174	0.413	-0.865	-0.1815	0.503	-1.0695	-0.5678	0.3845	0.1865	0.5885	-0.2335	-0.1085	0.592	-0.1785	0.519
GS1_SS_22543_20618	-0.172	-0.801	-0.5205	-0.3635	0.4045	0.0645	1.125	0.496	0.1519	-0.584	-0.7085	-0.2295	-0.12745	-0.073
GS1_SS_22544_11120	0.414	-1.615	-0.1995	0.336	-3.025	-2.318	0.4947	-0.4805	0.2623	-1.03145	-1.707	-0.2	-0.828	0.7185
GS1_SS_22545_02910	-0.218	-0.2106	-0.6565	0.1339	0.0515	-0.7075	0.074	-0.0805	0.31705	0.12765	-0.373	-0.047	-0.071	0.40555
GS1_SS_22546_01394	-0.76	-0.22945	0.382	0.837	0.3035	-0.0225	-0.251	-0.20115	-0.333	0.324	-0.0381	-0.4495	-0.14675	0.206
GS1_SS_22548_00049	-0.0802	-0.18295	-0.1905	0.0925	-0.1073	-0.158	0.1499	0.161	0.276	-0.03395	-0.069	0.0695	-0.11285	0.2635
GS1_SS_22549_09727	-0.014	0.228	0.23667	-0.036835	0.11025	0.3554	-0.09275	0.104	-0.1625	0.188	0.27795	0.08935	0.1035	-0.2185
GS1_SS_22552_10037	0.623	0.848	0.694	0.4305	-0.2375	-1.037	-0.5735	-0.6175	-0.457	-0.4175	0.039	0.114255	0.2325	0.3515
GS1_SS_22556_11250	0.142	-0.347575	0.7055	0.3506	0.075	0.789	0.436	0.40615	0.1855	-0.1505	-0.191	-0.5955	-0.0465	-0.996
GS1_SS_22557_14456	-0.456	-0.3673	-0.3825	-0.1285	-0.0235	0.366	0.2359	0.0655	0.2485	-0.078	-0.115	-0.09	-0.22445	-0.0915
GS1_SS_22558_09190	-0.293	0.1675	-0.2539	0.1392	-0.18325	0.4855	0.3545	0.2225	0.19375	0.3692	-0.109	0.21015	0.12535	-0.10425
GS1_SS_22559_06142	-0.0249	-0.25385	-0.3978	0.166	0.21435	-0.03285	-0.1555	0.0054	0.15957	-0.1285	-0.027	0.24615	-0.1095	0.0465
GS1_SS_22560_09618	-0.0288	0.11905	-0.09255	-0.05425	0.0903	0.0435	-0.05035	0.0145	-0.001	0.0055	-0.026	-0.0687	-0.0135	0.09755
GS1_SS_22563_15874	0.307	0.3595	0.259	-0.0565	-0.456	-0.7345	-0.263	-0.7305	-0.0905	0.0316	-0.0866	0.183	0.2015	0.3975
GS1_SS_22570_11616	0.0579	0.286	0.207	0.508	0.575	-0.0685	-0.438	-0.076485	-0.289	-0.04525	-0.0575	0.0682	0.02075	-0.0415
GS1_SS_22572_08837	-0.0397	0.12755	-0.07685	-0.1911	0.21	0.2585	-0.1519	0.084	-0.01701	0.158	0.14595	0.0787	0.038	-0.0651
GS1_SS_22573_00346	0.337	0.5265	0.4075	-0.2105	-0.5455	-0.4585	-0.8825	-0.3474	-0.2065	0.135	0.3035	0.08965	0.25305	-0.1075
GS1_SS_22576_17541	-0.565	-1.415	-1.1168	0.37135	0.5905	0.562	0.8155	-0.1695	-0.046	-0.9475	-0.8985	-0.342	-0.46893	0.1855
GS1_SS_22579_14758	-0.517	-0.27725	0.6955	0.3135	0.093	-0.8	-0.026	-0.12	-0.1405	0.7865	-0.0545	-0.739	-0.3205	-0.6275
GS1_SS_22581_00503	0.0999	-0.334	-0.3195	0.019	-0.2495	-0.115	0.283	0.09175	0.20055	-0.00587	-0.1075	0.1415	0.0335	0.346
GS1_SS_22584_00451	0.121	0.5115	0.58627	-0.2275	-0.8985	-1.0775	-1.71	-1.54	-1.047	0.4894	0.093	-0.316	0.561	0.1863
GS1_SS_22593_12344	0.126	0.37	0.2997	0.401	-0.08515	-0.6565	0.0037	-0.2349	0.182	-0.0795	0.04485	0.359	0.2184	0.18036
GS1_SS_22595_08734	0.1	-0.3145	-0.09275	-0.12115	-0.055	0.17765	0.05695	0.3185	0.22975	0.23285	0.14615	0.1475	-0.03245	0.0215
GS1_SS_22596_08519	-0.34	-0.1354	-0.621	-0.836	-0.395	0.419	0.28125	0.8525	0.5035	0.3485	0.3795	-0.306	-0.081	-0.4725
GS1_SS_22598_13439	0.499	0.21	0.16835	-0.0181	-0.0844	-0.3965	-0.3855	-0.041	-0.1915	-0.03945	0.024735	0.14875	0.1347	0.3256
GS1_SS_22600_00162	0.107	-0.1655	-0.3874	0.07705	0.0821	-0.0705	0.405	0.1865	0.17545	-0.2978	-0.211	-0.0355	-0.21015	0.05525
GS1_SS_22601_05854	0.0773	0.151	0.1255	0.1805	-0.192	-0.3715	-0.1945	-0.064055	0.186	0.1013	0.222	0.2255	0.0793	0.04725
GS1_SS_22602_18626	0.039	0.1167	0.09635	0.1014	0.214	0.001335	-0.139	0.0132	0.12645	0.04245	0.06695	0.0115	0.0215	0.01695
GS1_SS_22603_06291	0.236	0.0244	0.1547	-0.578	-1.065	-0.5885	-0.18675	-0.0865	-0.22662	0.191	0.195715	0.189	0.222	0.2615
GS1_SS_22605_11224	0.251	0.1149	0.318	0.09875	-0.387	-0.2925	0.0028	-0.0755	0.2195	0.0879	0.0215	0.316	0.2455	0.2965
GS1_SS_22608_15982	0.795	0.77	-0.5005	0.1415	0.1015	0.872	-0.568	-0.3455	0.09158	0.6285	0.5685	0.11	-0.4475	0.0746
GS1_SS_22614_14617	-0.00477	-0.0926	-0.241	-0.17995	0.2915	0.32	0.1975	0.0436	-0.0505	0.061965	-0.049	-0.0652	-0.0223	-0.04535
GS1_SS_22616_12065	-0.195	-0.06088	-0.1785	0.10445	-0.13695	-0.1688	0.1466	0.0013	0.2084	0.04595	-0.07365	-0.0926	-0.0674	-0.039
GS1_SS_22617_13999	0.0978	0.024595	-0.38	-0.906	-0.4645	0.11785	-0.01505	0.207	0.0734	0.3615	0.3995	-0.1965	0.2195	-0.587
GS1_SS_22623_09857	0.446	0.9585	0.5275	0.7715	0.877	-0.45375	-1.25	-2.485	-1.6865	-1.74	-1.0415	-0.3965	-0.1885	0.956
GS1_SS_22632_13086	0.131	0.024	-0.07415	-0.09745	-0.2095	-0.0851	0.235	0.1495	-0.0721	-0.02235	-0.121	0.037	-0.03395	0.2605
GS1_SS_22633_13685	0.356	-0.2875	0.161	-0.24805	0.275	0.236845	0.281	0.13	0.08015	0.13505	-0.00225	-0.0525	-0.08215	0.1195
GS1_SS_22638_05600	-0.182	0.1965	0.0325	0	0.2985	0.08245	-0.0672	-0.0524	0.09595	-0.05617	0.1769	0.05615	0.0112	-0.0109
GS1_SS_22640_15901	-0.262	-0.1106	0.07325	0.3215	0.688	0.537	-0.0384	-0.0635	-0.13227	-0.07785	-0.1308	-0.282	-0.323	-0.2475
GS1_SS_22647_14402	0.251	0.26005	-0.049	-0.078	-0.46	-0.856	-0.5685	0.17005	0.503	0.458	0.36	0.122	0.1245	0.19635
GS1_SS_22649_16099	-0.622	-0.304	0.17745	0.516	0.2337	-0.22995	0.413	-0.0065	-0.1299	-0.2885	-0.4985	-0.3669	-0.312	0.087
GS1_SS_22650_15136	0.147	-0.20835	-0.1384	-0.033	-0.312	-0.263	0.1338025	0.481	0.1015	0.1255	0.0785	-0.14875	0.0975	0.3395
GS1_SS_22651_08801	-0.00841	0.246	0.1215	0.222	0.001365	0.1052	0.13265	-0.051	0.496	0.0125	0.22565	0.04185	0.0575	-0.06086
GS1_SS_22652_11155	0.0695	-0.83	-0.229	0.8555	-1.7305	-1.6455	0.44865	-0.4125	0.301	-1.078	-1.284	-0.075	-0.386	0.4775
GS1_SS_22657_04748	0.44	-0.2205	0.1065	0.334235	-0.07165	-0.3175	0.1448	-0.0945	-0.04985	0.193	-0.2284	0.1995	-0.036	0.2295
GS1_SS_22658_10756	-0.0633	-0.1455	0.04015	0.04	0.02585	0.296	0.1715	0.284	0.115	0.1642	0.019	-0.068995	-0.07335	0.0291
GS1_SS_22660_10763	0.00443	0.307	0.0785	-0.013325	0.05205	0.07	-0.1351	-0.0878	-0.04072	-0.01165	0.058835	-0.02385	0.0434	-0.1415
GS1_SS_22666_02454	-0.393	-0.992	-0.661	-0.022	0.3725	0.6585	0.8355	0.676	0.2376	0.102	-0.3385	-0.4305	-0.456	-0.3735
GS1_SS_22670_12122	-0.438	-0.697	-0.32535	0.3465	0.2525	0.921	0.817	0.07675	0.2605	-0.2115	-0.4245	-0.1016	-0.33805	-0.125
GS1_SS_22671_02949	0.0818	-0.086	-0.029	-0.17	-1.195	-0.9985	0.06575	0	0.2625	0.2735	0.08	0.3545	0.141	0.08915
GS1_SS_22673_11540	-0.0588	-0.04335	0.0312	-0.04285	-0.313	-0.2525	-0.1865	-0.2	-0.04745	-0.0761	0.01105	0.0995	0.0245	-0.0863
GS1_SS_22675_02576	-0.442	-0.4645	-0.5085	0.0482	0.6105	0.293	0.375	0.216	0.3075	0.033495	-0.1225	-0.1413	-0.3175	-0.2175
GS1_SS_22676_04684	0.134	0.3445	0.101	0.08495	-0.924	-1.2435	-0.029	-0.2665	0.26825	-0.0065	0.209785	0.29925	0.3565	0.04575
GS1_SS_22677_20372	0.286	0.199	0.3315	-0.10425	-0.1105	-0.17295	-0.1023	-0.07465	-0.0597	-0.0353	0.011	-0.01909	0.1715	0.07105
GS1_SS_22681_03063	-0.0124	-0.494	-0.38585	0.249	-0.225	-0.3005	0.055	0.212	0.445	-0.1555	0.121	0.2509	-0.0372	0.13545
GS1_SS_22684_14013	-0.0757	0.0275	-0.15215	-0.05585	0.0725	0.13495	-0.19805	-0.2219	-0.01065	0.15515	0.195	0.0412	0.1593	0.061
GS1_SS_22685_20741	0.0735	-0.5395	-0.094	-0.672	1.125	1.0415	-0.35785	0.0445	-0.6745	0.096	-0.3705	-0.7095	-0.1765	-0.8985
GS1_SS_22686_13544	-0.596	-0.12085	-0.144	-0.3075	0.176	0.6835	0.3835	0.2107	0.3775	0.3225	0.2995	-0.088	0.034	-0.3255
GS1_SS_22690_03680	-0.153	0.0366	0.16905	0.1772	0.31695	0.384	0.26245	-0.17255	0.148	0.0315	0.15175	0.16285	-0.0075	-0.1301
GS1_SS_22692_09465	0.103	-0.582	-0.2995	0.50595	-1.368	-1.1585	0.47	0.021	0.2685	-0.548	-0.539	0.1	-0.128	0.3821
GS1_SS_22694_00858	0.0395	-0.014	0.22025	-0.1435	0.068425	0.1201	-0.177	0.1079	-0.022	0.20575	0.09625	0.1875	0.07195	-0.0698
GS1_SS_22703_05688	0.0273	0.178	-0.52615	-0.3475	0.18635	0.385	-0.011	-0.0855	0.1285	-0.086	0.11145	-0.1095	-0.3182	-0.2215
GS1_SS_22704_16544	-0.0366	-0.176	-0.1115	-0.257	-0.1795	-0.0404	0.2295	0.02625	0.12985	0.2091	0.204	0.2665	0.13865	-0.25725
GS1_SS_22706_15940	-0.213	-0.1968	-0.15	-0.185	0.15175	-0.033	0.10375	0.027	0.29	0.4095	0.1715	-0.073	0.237	0.44
GS1_SS_22708_14322	0.172	0.0336	-0.00235	-0.398	-0.0798	0.1206	0.0013	0.311	0.1154	0.249	0.2125	-0.002	-0.062	-0.2995
GS1_SS_22712_14455	0.18	0.089	-0.003	0.3435	0	-0.423	0.288	0.09935	0.2095	-0.113945	-0.159	0.055	-0.01455	0.26495
GS1_SS_22715_06437	0.243	0.3045	0.17055	-0.02895	-0.199172	0.018	-0.1665	-0.1115	0.032	0.157	0.251	-0.003	0.1693	-0.0938
GS1_SS_22717_08258	-0.0895	-0.2687	-0.1065	0.0391	-0.0555	0.147	-0.063	0.03115	0.487	0.23435	0.3116	0.34995	0.1195	0.06465
GS1_SS_22718_14492	-0.095	-0.17075	0.429	0.012535	0.08125	-0.066955	0.242	-0.1445	-0.197	0.17455	-0.231	-0.175	0.01975	-0.05235
GS1_SS_22720_11307	0.227	0.16825	0.0475	0.022	0.1045	0.11285	0.191	0.10425	0.0844	0.1179	0.231095	0.0073	0.17019	-0.0250805
GS1_SS_22721_09227	0.0309	0.527	0.382	-0.3185	-0.016	0.05	-0.699	-0.037	-0.5005	0.6235	0.5455	0.177	0.21955	-0.2675
GS1_SS_22723_12386	-0.121	0.08375	0.08125	-0.1694	0.01335	0.1685	-0.06725	-0.009	-0.0075	0.1705	0.1901	0.0965	-0.01785	-0.2525
GS1_SS_22727_02400	-0.0297	0.0085	-0.13245	0.255	-0.0765	0.545	0.5765	0.018	-0.0085	-0.1075	0.14005	0.1775	-0.434	-0.0534
