nodeName	altName	nodeAttr.nodesPresent...
GS1_SS_12253_18189	NA	lightyellow
GS1_SS_12254_16912	NA	lightyellow
GS1_SS_12263_16885	NA	darkseagreen4
GS1_SS_12265_13488	NA	darkseagreen4
GS1_SS_12274_19537	NA	lightyellow
GS1_SS_12276_04161	NA	lightyellow
GS1_SS_12288_21519	NA	lightskyblue3
GS1_SS_12290_20830	NA	lightyellow
GS1_SS_12292_08413	NA	deepskyblue4
GS1_SS_12299_12089	NA	lightskyblue3
GS1_SS_12309_10381	NA	lightyellow
GS1_SS_12315_02787	NA	lightyellow
GS1_SS_12318_20225	NA	green3
GS1_SS_12319_12337	NA	lightyellow
GS1_SS_12320_13147	NA	green3
GS1_SS_12324_06887	NA	lightyellow
GS1_SS_12331_05214	NA	darkseagreen4
GS1_SS_12332_09834	NA	lightyellow
GS1_SS_12344_06594	NA	chocolate3
GS1_SS_12354_12466	NA	lightyellow
GS1_SS_12357_19533	NA	lightyellow
GS1_SS_12376_09238	NA	lightyellow
GS1_SS_12380_11524	NA	chocolate1
GS1_SS_12383_12893	NA	lightyellow
GS1_SS_12384_15221	NA	green3
GS1_SS_12389_16209	NA	lightskyblue3
GS1_SS_12396_12215	NA	darkseagreen4
GS1_SS_12398_11420	NA	green3
GS1_SS_12400_06692	NA	darkseagreen4
GS1_SS_12418_17236	NA	lightyellow
GS1_SS_12420_12971	NA	lightyellow
GS1_SS_12426_10695	NA	green3
GS1_SS_12428_09017	NA	blue1
GS1_SS_12432_10117	NA	blue1
GS1_SS_12435_15164	NA	lightyellow
GS1_SS_12437_08618	NA	lightyellow
GS1_SS_12451_11522	NA	honeydew
GS1_SS_12454_16654	NA	chocolate1
GS1_SS_12464_11251	NA	lightyellow
GS1_SS_12477_13629	NA	green3
GS1_SS_12486_06750	NA	lightyellow
GS1_SS_12487_19039	NA	darkseagreen4
GS1_SS_12511_20548	NA	lightskyblue3
GS1_SS_12516_13316	NA	lightyellow
GS1_SS_12518_01493	NA	chocolate1
GS1_SS_12531_06017	NA	darkseagreen4
GS1_SS_12534_10742	NA	lightyellow
GS1_SS_12538_20683	NA	lightyellow
GS1_SS_12560_17614	NA	lightyellow
GS1_SS_12564_10022	NA	lightyellow
GS1_SS_12565_16963	NA	darkseagreen4
GS1_SS_12593_20611	NA	lightyellow
GS1_SS_12595_16727	NA	lightyellow
GS1_SS_12608_21681	NA	lightyellow
GS1_SS_12615_19203	NA	chocolate1
GS1_SS_12633_02059	NA	blue1
GS1_SS_12638_19352	NA	lightyellow
GS1_SS_12642_11408	NA	chocolate1
GS1_SS_12647_18803	NA	darkseagreen4
GS1_SS_12650_21203	NA	lightyellow
GS1_SS_12654_14369	NA	darkseagreen4
GS1_SS_12657_04555	NA	darkseagreen4
GS1_SS_12660_10168	NA	lightyellow
GS1_SS_12662_18848	NA	darkseagreen4
GS1_SS_12675_11753	NA	lightyellow
GS1_SS_12682_12717	NA	lightyellow
GS1_SS_12691_18420	NA	lightyellow
GS1_SS_12692_09632	NA	lightyellow
GS1_SS_12696_16186	NA	chocolate1
GS1_SS_12704_10680	NA	blue1
GS1_SS_12715_09449	NA	lightyellow
GS1_SS_12723_13010	NA	green3
GS1_SS_12732_08681	NA	darkseagreen4
GS1_SS_12736_10116	NA	lightyellow
GS1_SS_12746_10371	NA	lightyellow
GS1_SS_12752_20648	NA	slateblue
GS1_SS_12765_10611	NA	darkseagreen4
GS1_SS_12775_08157	NA	darkseagreen4
GS1_SS_12776_17865	NA	lightyellow
GS1_SS_12784_19791	NA	lightyellow
GS1_SS_12810_12073	NA	lightyellow
GS1_SS_12812_11376	NA	green3
GS1_SS_12817_12577	NA	lightyellow
GS1_SS_12819_07787	NA	lightyellow
GS1_SS_12821_12771	NA	lightyellow
GS1_SS_12823_00062	NA	lightyellow
GS1_SS_12825_16309	NA	darkseagreen4
GS1_SS_12836_09447	NA	lightyellow
GS1_SS_12845_08622	NA	darkseagreen4
GS1_SS_12860_04387	NA	lightyellow
GS1_SS_12861_13230	NA	lightyellow
GS1_SS_12871_11986	NA	lightyellow
GS1_SS_12874_08955	NA	lightyellow
GS1_SS_12875_10385	NA	green3
GS1_SS_12909_09288	NA	darkseagreen4
GS1_SS_12912_17421	NA	green3
GS1_SS_12918_02708	NA	cornflowerblue
GS1_SS_12921_08001	NA	lightyellow
GS1_SS_12924_16866	NA	darkseagreen4
GS1_SS_12927_17042	NA	lightskyblue3
GS1_SS_12934_18813	NA	lightyellow
GS1_SS_12949_05759	NA	green3
GS1_SS_12953_15288	NA	darkseagreen4
GS1_SS_12956_01047	NA	green3
GS1_SS_12959_15601	NA	lightyellow
GS1_SS_12963_13717	NA	lightyellow
GS1_SS_12969_12888	NA	darkseagreen4
GS1_SS_12984_15678	NA	darkseagreen4
GS1_SS_12998_12986	NA	lightyellow
GS1_SS_13003_12511	NA	lightyellow
GS1_SS_13004_17475	NA	darkseagreen4
GS1_SS_13008_08348	NA	lightyellow
GS1_SS_13036_12112	NA	lightyellow
GS1_SS_13052_18954	NA	green3
GS1_SS_13056_18398	NA	lightyellow
GS1_SS_13063_10454	NA	green3
GS1_SS_13105_19497	NA	blue1
GS1_SS_13124_20300	NA	lightyellow
GS1_SS_13134_10624	NA	green3
GS1_SS_13142_00268	NA	darkseagreen4
GS1_SS_13144_16091	NA	chocolate3
GS1_SS_13147_14807	NA	lightyellow
GS1_SS_13151_12459	NA	lightyellow
GS1_SS_13158_18428	NA	lightyellow
GS1_SS_13162_05757	NA	lightyellow
GS1_SS_13168_02819	NA	lightyellow
GS1_SS_13173_04771	NA	darkseagreen4
GS1_SS_13205_09525	NA	green3
GS1_SS_13213_14333	NA	darkseagreen4
GS1_SS_13215_09705	NA	lightyellow
GS1_SS_13221_10916	NA	darkseagreen4
GS1_SS_13223_15876	NA	green3
GS1_SS_13239_11970	NA	green3
GS1_SS_13244_08763	NA	lightyellow
GS1_SS_13249_09692	NA	lightyellow
GS1_SS_13250_00308	NA	lightyellow
GS1_SS_13261_11151	NA	green3
GS1_SS_13264_05803	NA	lightyellow
GS1_SS_13281_08129	NA	lightskyblue3
GS1_SS_13286_12396	NA	darkseagreen4
GS1_SS_13289_19909	NA	oldlace
GS1_SS_13303_06319	NA	chocolate1
GS1_SS_13316_07733	NA	darkseagreen4
GS1_SS_13325_08582	NA	lightyellow
GS1_SS_13332_03118	NA	darkseagreen4
GS1_SS_13342_03444	NA	lightyellow
GS1_SS_13349_04392	NA	darkseagreen4
GS1_SS_13350_15704	NA	darkseagreen4
GS1_SS_13361_09343	NA	darkseagreen4
GS1_SS_13366_19642	NA	lightyellow
GS1_SS_13375_14873	NA	green3
GS1_SS_13383_01798	NA	deepskyblue4
GS1_SS_13388_14611	NA	chocolate1
GS1_SS_13394_12741	NA	lightyellow
GS1_SS_13401_09072	NA	green3
GS1_SS_13413_13954	NA	darkseagreen4
GS1_SS_13425_16803	NA	lightyellow
GS1_SS_13433_17444	NA	lightskyblue3
GS1_SS_13441_11131	NA	darkseagreen4
GS1_SS_13448_09517	NA	chocolate3
GS1_SS_13455_18598	NA	lightyellow
GS1_SS_13457_10278	NA	lightyellow
GS1_SS_13458_05509	NA	lightyellow
GS1_SS_13460_14750	NA	lightyellow
GS1_SS_13461_13002	NA	cornsilk2
GS1_SS_13466_05850	NA	green3
GS1_SS_13471_05887	NA	lightyellow
GS1_SS_13480_05362	NA	lightyellow
GS1_SS_13482_18121	NA	darkseagreen4
GS1_SS_13486_05014	NA	lightyellow
GS1_SS_13489_09923	NA	darkseagreen4
GS1_SS_13513_20299	NA	green3
GS1_SS_13520_02210	NA	lightyellow
GS1_SS_13524_15775	NA	lightyellow
GS1_SS_13550_07032	NA	lightskyblue3
GS1_SS_13551_16733	NA	darkseagreen4
GS1_SS_13554_15740	NA	lightyellow
GS1_SS_13578_20742	NA	lightyellow
GS1_SS_13581_03715	NA	lightyellow
GS1_SS_13582_16187	NA	lightyellow
GS1_SS_13587_10573	NA	lightyellow
GS1_SS_13590_12302	NA	blue1
GS1_SS_13592_20671	NA	lightyellow
GS1_SS_13623_00888	NA	lightyellow
GS1_SS_13624_14902	NA	darkseagreen4
GS1_SS_13638_17704	NA	antiquewhite4
GS1_SS_13640_09153	NA	lightyellow
GS1_SS_13647_16802	NA	lightyellow
GS1_SS_13650_21320	NA	darkseagreen4
GS1_SS_13665_16161	NA	darkseagreen4
GS1_SS_13670_18408	NA	green3
GS1_SS_13688_15846	NA	darkseagreen4
GS1_SS_13692_17423	NA	green3
GS1_SS_13704_06370	NA	darkseagreen4
GS1_SS_13712_19065	NA	lightyellow
GS1_SS_13715_08596	NA	green3
GS1_SS_13727_21515	NA	darkolivegreen
GS1_SS_13730_16876	NA	lightyellow
GS1_SS_13739_19694	NA	lightyellow
GS1_SS_13764_10094	NA	darkseagreen4
GS1_SS_13770_11100	NA	lightyellow
GS1_SS_13784_06677	NA	lightyellow
GS1_SS_13787_08882	NA	lightyellow
GS1_SS_13790_10162	NA	lightyellow
GS1_SS_13792_14035	NA	lightyellow
GS1_SS_13797_14918	NA	darkseagreen4
GS1_SS_13821_19383	NA	lightyellow
GS1_SS_13824_02877	NA	lightyellow
GS1_SS_13840_03777	NA	darkseagreen4
GS1_SS_13856_11837	NA	darkseagreen4
GS1_SS_13858_11494	NA	lightyellow
GS1_SS_13865_02461	NA	deepskyblue4
GS1_SS_13869_11075	NA	lightyellow
GS1_SS_13874_08467	NA	lightyellow
GS1_SS_13880_19572	NA	lightyellow
GS1_SS_13881_13072	NA	lightyellow
GS1_SS_13907_00263	NA	green3
GS1_SS_13915_03651	NA	lightyellow
GS1_SS_13937_06884	NA	lightyellow
GS1_SS_13950_14185	NA	darkseagreen4
GS1_SS_13956_01140	NA	green3
GS1_SS_13963_21062	NA	lightyellow
GS1_SS_13970_12896	NA	lightyellow
GS1_SS_13975_03068	NA	blue1
GS1_SS_13981_14720	NA	darkseagreen4
GS1_SS_13996_19465	NA	darkseagreen4
GS1_SS_14003_11500	NA	darkseagreen4
GS1_SS_14005_08439	NA	lightyellow
GS1_SS_14012_11652	NA	green3
GS1_SS_14014_12045	NA	lightyellow
GS1_SS_14021_04434	NA	lightyellow
GS1_SS_14025_20760	NA	lightyellow
GS1_SS_14027_04591	NA	lightyellow
GS1_SS_14037_06886	NA	chocolate1
GS1_SS_14040_14673	NA	lightyellow
GS1_SS_14061_19549	NA	darkolivegreen
GS1_SS_14070_09154	NA	lightyellow
GS1_SS_14086_10010	NA	lightyellow
GS1_SS_14091_12286	NA	darkseagreen4
GS1_SS_14094_08538	NA	lightyellow
GS1_SS_14114_16033	NA	green3
GS1_SS_14118_02146	NA	lightyellow
GS1_SS_14148_11939	NA	deepskyblue4
GS1_SS_14172_10901	NA	darkseagreen4
GS1_SS_14180_19456	NA	green3
GS1_SS_14183_14981	NA	deepskyblue4
GS1_SS_14187_02593	NA	lightyellow
GS1_SS_14195_05227	NA	lightyellow
GS1_SS_14209_14596	NA	green3
GS1_SS_14211_00139	NA	green3
GS1_SS_14212_08208	NA	darkseagreen4
GS1_SS_14225_12842	NA	lightyellow
GS1_SS_14231_14239	NA	lightyellow
GS1_SS_14234_01796	NA	green3
GS1_SS_14235_14212	NA	green3
GS1_SS_14236_07502	NA	lightyellow
GS1_SS_14260_13809	NA	green3
GS1_SS_14264_20607	NA	lightyellow
GS1_SS_14266_20857	NA	lightyellow
GS1_SS_14268_12617	NA	green3
GS1_SS_14271_18423	NA	darkseagreen4
GS1_SS_14275_14669	NA	lightyellow
GS1_SS_14278_10661	NA	darkseagreen4
GS1_SS_14288_09143	NA	lightskyblue3
GS1_SS_14295_11996	NA	lightyellow
GS1_SS_14296_04512	NA	green3
GS1_SS_14317_13130	NA	lightyellow
GS1_SS_14318_14240	NA	lightyellow
GS1_SS_14320_02139	NA	darkseagreen4
GS1_SS_14330_16273	NA	lightyellow
GS1_SS_14333_20560	NA	lightyellow
GS1_SS_14344_06876	NA	lightyellow
GS1_SS_14345_19050	NA	lightskyblue3
GS1_SS_14354_11292	NA	lightyellow
GS1_SS_14357_13142	NA	green3
GS1_SS_14373_11260	NA	darkseagreen4
GS1_SS_14376_14595	NA	lightyellow
GS1_SS_14392_02642	NA	lightyellow
GS1_SS_14393_20211	NA	lightyellow
GS1_SS_14398_14500	NA	lightyellow
GS1_SS_14399_15993	NA	lightyellow
GS1_SS_14401_15212	NA	lightyellow
GS1_SS_14416_13483	NA	lightyellow
GS1_SS_14428_02310	NA	lightyellow
GS1_SS_14439_19357	NA	lightyellow
GS1_SS_14450_01617	NA	deepskyblue4
GS1_SS_14451_07870	NA	lightyellow
GS1_SS_14454_19561	NA	chocolate1
GS1_SS_14459_21536	NA	darkseagreen4
GS1_SS_14476_10503	NA	lightyellow
GS1_SS_14484_12486	NA	blue1
GS1_SS_14486_01492	NA	green3
GS1_SS_14488_20071	NA	darkseagreen4
GS1_SS_14496_11281	NA	lightyellow
GS1_SS_14497_04811	NA	lightyellow
GS1_SS_14500_13207	NA	chocolate1
GS1_SS_14513_12966	NA	lightyellow
GS1_SS_14515_16792	NA	blue1
GS1_SS_14520_01703	NA	lightyellow
GS1_SS_14537_01329	NA	darkseagreen4
GS1_SS_14546_09957	NA	lightyellow
GS1_SS_14553_14264	NA	lightyellow
GS1_SS_14557_14768	NA	lightyellow
GS1_SS_14563_13745	NA	lightyellow
GS1_SS_14576_14272	NA	lightyellow
GS1_SS_14584_08077	NA	lightyellow
GS1_SS_14586_16366	NA	green3
GS1_SS_14593_20431	NA	darkseagreen4
GS1_SS_14597_13262	NA	darkseagreen4
GS1_SS_14598_20030	NA	lightyellow
GS1_SS_14601_01311	NA	darkseagreen4
GS1_SS_14607_07779	NA	lightyellow
GS1_SS_14616_02256	NA	lightskyblue3
GS1_SS_14617_11994	NA	lightyellow
GS1_SS_14623_21071	NA	green3
GS1_SS_14627_10962	NA	lightyellow
GS1_SS_14629_12312	NA	blanchedalmond
GS1_SS_14636_13384	NA	green3
GS1_SS_14641_12206	NA	chocolate1
GS1_SS_14659_07726	NA	green3
GS1_SS_14668_09255	NA	darkseagreen4
GS1_SS_14671_04676	NA	lightyellow
GS1_SS_14674_16537	NA	lightyellow
GS1_SS_14687_04038	NA	chocolate1
GS1_SS_14690_09676	NA	lightyellow
GS1_SS_14698_05766	NA	darkseagreen4
GS1_SS_14701_05830	NA	darkseagreen4
GS1_SS_14713_10341	NA	lightyellow
GS1_SS_14718_05023	NA	lightskyblue3
GS1_SS_14723_04102	NA	blue1
GS1_SS_14740_20275	NA	darkseagreen4
GS1_SS_14744_11252	NA	lightyellow
GS1_SS_14751_10185	NA	lightyellow
GS1_SS_14753_03116	NA	lightyellow
GS1_SS_14755_09486	NA	lightyellow
GS1_SS_14758_21116	NA	lightyellow
GS1_SS_14765_02725	NA	lightyellow
GS1_SS_14767_08312	NA	lightyellow
GS1_SS_14773_11460	NA	lightyellow
GS1_SS_14774_14251	NA	lightyellow
GS1_SS_14780_19166	NA	lightyellow
GS1_SS_14783_16054	NA	darkseagreen4
GS1_SS_14789_17126	NA	lightyellow
GS1_SS_14790_05452	NA	lightyellow
GS1_SS_14797_02153	NA	lightyellow
GS1_SS_14808_12954	NA	lightyellow
GS1_SS_14811_10676	NA	darkseagreen4
GS1_SS_14817_06800	NA	chocolate1
GS1_SS_14819_08345	NA	lightyellow
GS1_SS_14820_11934	NA	cornflowerblue
GS1_SS_14821_05836	NA	lightyellow
GS1_SS_14823_00548	NA	darkseagreen4
GS1_SS_14828_01506	NA	lightyellow
GS1_SS_14831_10686	NA	lightyellow
GS1_SS_14842_10974	NA	lightyellow
GS1_SS_14850_07835	NA	lightyellow
GS1_SS_14851_21366	NA	lightyellow
GS1_SS_14852_06131	NA	chocolate1
GS1_SS_14862_09846	NA	lightyellow
GS1_SS_14867_13028	NA	lightyellow
GS1_SS_14876_01578	NA	darkseagreen4
GS1_SS_14879_15591	NA	lightskyblue3
GS1_SS_14890_21242	NA	darkseagreen4
GS1_SS_14899_12777	NA	lightyellow
GS1_SS_14911_05368	NA	lightyellow
GS1_SS_14921_01067	NA	lightyellow
GS1_SS_14922_12346	NA	green3
GS1_SS_14929_05148	NA	lightyellow
GS1_SS_14931_03017	NA	blue1
GS1_SS_14945_19938	NA	lightyellow
GS1_SS_14947_00522	NA	lightyellow
GS1_SS_14963_02356	NA	lightyellow
GS1_SS_14965_14414	NA	lightyellow
GS1_SS_14966_17859	NA	lightskyblue3
GS1_SS_14969_09920	NA	lightyellow
GS1_SS_14990_16798	NA	lightyellow
GS1_SS_14993_06401	NA	lightyellow
GS1_SS_14996_13074	NA	lightyellow
GS1_SS_15004_20194	NA	darkseagreen4
GS1_SS_15006_15455	NA	green3
GS1_SS_15012_09500	NA	darkseagreen4
GS1_SS_15016_11517	NA	lightyellow
GS1_SS_15026_04192	NA	lightyellow
GS1_SS_15031_08870	NA	lightyellow
GS1_SS_15034_21258	NA	darkseagreen4
GS1_SS_15036_14199	NA	lightyellow
GS1_SS_15037_01436	NA	green3
GS1_SS_15047_02408	NA	green3
GS1_SS_15048_17158	NA	darkseagreen4
GS1_SS_15049_17960	NA	lightyellow
GS1_SS_15056_08630	NA	lightyellow
GS1_SS_15062_05584	NA	green3
GS1_SS_15077_11642	NA	lightyellow
GS1_SS_15078_12584	NA	darkseagreen4
GS1_SS_15089_17943	NA	lightyellow
GS1_SS_15094_09466	NA	darkolivegreen
GS1_SS_15103_07898	NA	lightyellow
GS1_SS_15110_09769	NA	darkseagreen4
GS1_SS_15111_05199	NA	lightyellow
GS1_SS_15119_14348	NA	darkseagreen4
GS1_SS_15125_21864	NA	lightyellow
GS1_SS_15139_11362	NA	lightyellow
GS1_SS_15142_20424	NA	lightyellow
GS1_SS_15170_16429	NA	lightyellow
GS1_SS_15173_18823	NA	darkseagreen4
GS1_SS_15178_05198	NA	green3
GS1_SS_15182_02683	NA	darkseagreen4
GS1_SS_15184_11359	NA	lightyellow
GS1_SS_15185_13239	NA	lightyellow
GS1_SS_15187_09825	NA	lightyellow
GS1_SS_15191_10357	NA	lightskyblue3
GS1_SS_15193_03735	NA	lightskyblue3
GS1_SS_15195_12836	NA	darkseagreen4
GS1_SS_15201_08894	NA	darkseagreen4
GS1_SS_15208_09631	NA	green3
GS1_SS_15222_03492	NA	lightyellow
GS1_SS_15224_19028	NA	green3
GS1_SS_15235_13077	NA	lightyellow
GS1_SS_15236_15796	NA	lightyellow
GS1_SS_15241_02582	NA	darkseagreen4
GS1_SS_15242_09974	NA	lightyellow
GS1_SS_15249_10377	NA	green3
GS1_SS_15261_16985	NA	lightyellow
GS1_SS_15266_13660	NA	darkseagreen4
GS1_SS_15277_14286	NA	lightyellow
GS1_SS_15279_11965	NA	deepskyblue4
GS1_SS_15305_05118	NA	green3
GS1_SS_15307_09135	NA	lightskyblue3
GS1_SS_15316_10177	NA	lightyellow
GS1_SS_15332_01724	NA	lightyellow
GS1_SS_15345_01017	NA	lightyellow
GS1_SS_15351_01495	NA	lightyellow
GS1_SS_15352_12873	NA	blue1
GS1_SS_15367_01794	NA	lightyellow
GS1_SS_15387_20175	NA	blue1
GS1_SS_15388_01375	NA	green3
GS1_SS_15399_09460	NA	lightyellow
GS1_SS_15402_12960	NA	darkseagreen4
GS1_SS_15407_10085	NA	blue1
GS1_SS_15411_05575	NA	lightyellow
GS1_SS_15420_21900	NA	darkseagreen4
GS1_SS_15424_20499	NA	darkseagreen4
GS1_SS_15434_08463	NA	lightyellow
GS1_SS_15435_12974	NA	lightyellow
GS1_SS_15438_21504	NA	lightyellow
GS1_SS_15450_19545	NA	green3
GS1_SS_15452_11659	NA	darkseagreen4
GS1_SS_15455_13536	NA	lightyellow
GS1_SS_15458_00967	NA	darkseagreen4
GS1_SS_15464_05355	NA	lightyellow
GS1_SS_15467_02488	NA	lightyellow
GS1_SS_15468_17702	NA	darkolivegreen
GS1_SS_15472_12772	NA	blue1
GS1_SS_15484_09884	NA	green3
GS1_SS_15486_15197	NA	darkseagreen4
GS1_SS_15491_00555	NA	green3
GS1_SS_15494_08444	NA	lightyellow
GS1_SS_15497_13124	NA	lightyellow
GS1_SS_15501_18829	NA	green3
GS1_SS_15508_08491	NA	blue1
GS1_SS_15509_13879	NA	darkseagreen4
GS1_SS_15510_10216	NA	lightskyblue3
GS1_SS_15512_10419	NA	darkseagreen4
GS1_SS_15523_15300	NA	lightyellow
GS1_SS_15531_13697	NA	darkseagreen4
GS1_SS_15534_11596	NA	chocolate1
GS1_SS_15544_17574	NA	darkseagreen4
GS1_SS_15547_00657	NA	lightyellow
GS1_SS_15554_17299	NA	lightyellow
GS1_SS_15563_07510	NA	lightyellow
GS1_SS_15572_06391	NA	green3
GS1_SS_15576_08937	NA	lightyellow
GS1_SS_15587_18318	NA	darkseagreen4
GS1_SS_15618_12775	NA	lightyellow
GS1_SS_15620_05080	NA	lightskyblue3
GS1_SS_15625_18637	NA	darkseagreen4
GS1_SS_15631_15749	NA	lightyellow
GS1_SS_15632_00826	NA	lightyellow
GS1_SS_15636_15445	NA	lightyellow
GS1_SS_15657_14012	NA	darkseagreen4
GS1_SS_15672_10930	NA	lightyellow
GS1_SS_15675_17118	NA	darkseagreen4
GS1_SS_15678_10629	NA	lightyellow
GS1_SS_15681_12496	NA	cornflowerblue
GS1_SS_15685_12910	NA	green3
GS1_SS_15711_12816	NA	lightyellow
GS1_SS_15714_03980	NA	chocolate1
GS1_SS_15719_13964	NA	lightyellow
GS1_SS_15739_14276	NA	green3
GS1_SS_15751_07737	NA	lightskyblue3
GS1_SS_15762_15291	NA	lightyellow
GS1_SS_15765_07606	NA	lightyellow
GS1_SS_15767_00528	NA	lightyellow
GS1_SS_15768_19034	NA	lightyellow
GS1_SS_15775_10835	NA	lightyellow
GS1_SS_15787_07166	NA	darkseagreen4
GS1_SS_15790_05370	NA	lightyellow
GS1_SS_15796_17467	NA	lightyellow
GS1_SS_15802_10594	NA	lightyellow
GS1_SS_15815_02345	NA	darkseagreen4
GS1_SS_15829_14224	NA	green3
GS1_SS_15832_15689	NA	darkseagreen4
GS1_SS_15835_13179	NA	lightyellow
GS1_SS_15839_14048	NA	lightyellow
GS1_SS_15842_15267	NA	green3
GS1_SS_15848_16167	NA	cornflowerblue
GS1_SS_15850_21344	NA	darkseagreen4
GS1_SS_15866_10861	NA	green3
GS1_SS_15871_13830	NA	lightyellow
GS1_SS_15879_20914	NA	green3
GS1_SS_15889_07656	NA	darkseagreen4
GS1_SS_15894_11776	NA	darkolivegreen
GS1_SS_15897_10889	NA	lightyellow
GS1_SS_15900_08023	NA	lightyellow
GS1_SS_15904_05745	NA	green3
GS1_SS_15906_12008	NA	lightyellow
GS1_SS_15917_17654	NA	lightskyblue3
GS1_SS_15918_20293	NA	lightyellow
GS1_SS_15929_11502	NA	darkseagreen4
GS1_SS_15931_04930	NA	lightyellow
GS1_SS_15935_02171	NA	lightyellow
GS1_SS_15936_09438	NA	lightyellow
GS1_SS_15937_13944	NA	darkolivegreen
GS1_SS_15940_09158	NA	darkseagreen4
GS1_SS_15942_00946	NA	lightyellow
GS1_SS_15943_15575	NA	lightyellow
GS1_SS_15946_21311	NA	darkseagreen4
GS1_SS_15949_17667	NA	darkseagreen4
GS1_SS_15959_14349	NA	lightskyblue3
GS1_SS_15971_02238	NA	cornsilk2
GS1_SS_15981_03634	NA	darkseagreen4
GS1_SS_15986_13894	NA	lightyellow
GS1_SS_15993_12349	NA	lightyellow
GS1_SS_15994_12790	NA	darkseagreen4
GS1_SS_15996_18583	NA	lightyellow
GS1_SS_16003_11234	NA	lightyellow
GS1_SS_16008_15464	NA	darkseagreen4
GS1_SS_16014_12580	NA	lightyellow
GS1_SS_16016_08567	NA	lightyellow
GS1_SS_16017_06798	NA	green3
GS1_SS_16039_13161	NA	lightyellow
GS1_SS_16045_20726	NA	lightyellow
GS1_SS_16049_07793	NA	lightyellow
GS1_SS_16050_13601	NA	lightyellow
GS1_SS_16053_18290	NA	green3
GS1_SS_16054_21526	NA	green3
GS1_SS_16058_18459	NA	darkseagreen4
GS1_SS_16067_17686	NA	lightyellow
GS1_SS_16075_10034	NA	lightyellow
GS1_SS_16076_00602	NA	darkseagreen4
GS1_SS_16077_11938	NA	lightyellow
GS1_SS_16078_10013	NA	darkseagreen4
GS1_SS_16085_12578	NA	green3
GS1_SS_16093_15477	NA	lightskyblue3
GS1_SS_16100_21555	NA	lightyellow
GS1_SS_16106_04641	NA	lightyellow
GS1_SS_16109_08994	NA	lightyellow
GS1_SS_16132_03480	NA	lightyellow
GS1_SS_16137_13855	NA	lightyellow
GS1_SS_16149_14164	NA	lightyellow
GS1_SS_16151_20809	NA	lightyellow
GS1_SS_16152_14518	NA	lightyellow
GS1_SS_16154_21454	NA	lightyellow
GS1_SS_16157_11191	NA	blue1
GS1_SS_16165_10859	NA	darkseagreen4
GS1_SS_16172_18754	NA	green3
GS1_SS_16190_13335	NA	green3
GS1_SS_16199_14815	NA	lightyellow
GS1_SS_16201_17961	NA	lightyellow
GS1_SS_16202_10679	NA	lightyellow
GS1_SS_16206_10830	NA	green3
GS1_SS_16219_21289	NA	green3
GS1_SS_16229_09363	NA	mediumpurple4
GS1_SS_16236_12202	NA	darkseagreen4
GS1_SS_16241_01225	NA	lightyellow
GS1_SS_16245_13319	NA	darkseagreen4
GS1_SS_16252_13824	NA	lightyellow
GS1_SS_16254_02720	NA	chocolate3
GS1_SS_16257_14341	NA	lightyellow
GS1_SS_16285_05028	NA	lightyellow
GS1_SS_16301_05433	NA	lightskyblue3
GS1_SS_16308_18779	NA	lightyellow
GS1_SS_16315_13266	NA	green3
GS1_SS_16319_11047	NA	green3
GS1_SS_16325_07364	NA	lightyellow
GS1_SS_16327_11712	NA	lightyellow
GS1_SS_16329_03104	NA	mistyrose3
GS1_SS_16340_06218	NA	lightyellow
GS1_SS_16341_10012	NA	lightyellow
GS1_SS_16347_16138	NA	lightyellow
GS1_SS_16351_02354	NA	lightyellow
GS1_SS_16358_11882	NA	darkseagreen4
GS1_SS_16362_19736	NA	green3
GS1_SS_16370_13815	NA	lightyellow
GS1_SS_16371_09107	NA	lightyellow
GS1_SS_16374_06050	NA	lightyellow
GS1_SS_16380_18621	NA	lightskyblue3
GS1_SS_16382_04113	NA	darkseagreen4
GS1_SS_16390_16900	NA	lightyellow
GS1_SS_16402_09100	NA	darkseagreen4
GS1_SS_16411_13862	NA	lightyellow
GS1_SS_16419_04104	NA	lightyellow
GS1_SS_16425_10770	NA	mediumpurple4
GS1_SS_16437_15085	NA	lightyellow
GS1_SS_16445_02402	NA	lightyellow
GS1_SS_16452_11203	NA	lightyellow
GS1_SS_16468_08291	NA	lightyellow
GS1_SS_16474_04127	NA	darkseagreen4
GS1_SS_16479_04292	NA	lightyellow
GS1_SS_16480_00428	NA	lightyellow
GS1_SS_16482_04175	NA	green3
GS1_SS_16484_08425	NA	lightyellow
GS1_SS_16495_11414	NA	darkseagreen4
GS1_SS_16502_09945	NA	darkseagreen4
GS1_SS_16504_16859	NA	lightyellow
GS1_SS_16509_13631	NA	green3
GS1_SS_16511_04168	NA	green3
GS1_SS_16513_12596	NA	lightyellow
GS1_SS_16528_00133	NA	lightyellow
GS1_SS_16531_20376	NA	green3
GS1_SS_16536_02567	NA	deepskyblue
GS1_SS_16541_10906	NA	lightyellow
GS1_SS_16547_07460	NA	lightyellow
GS1_SS_16566_00729	NA	lightyellow
GS1_SS_16567_01351	NA	lightyellow
GS1_SS_16573_17803	NA	lightyellow
GS1_SS_16574_12368	NA	lightyellow
GS1_SS_16579_19888	NA	lightyellow
GS1_SS_16581_17217	NA	lightyellow
GS1_SS_16583_05353	NA	lightyellow
GS1_SS_16588_20780	NA	blue1
GS1_SS_16600_21832	NA	green3
