ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_00367_05955	-0.0031	-0.07795	-0.09735	-0.11545	-0.274	-0.1443	-0.0406	-0.10795	0.17695	-0.13245	0.447	0.17725	0.11	0.0777
GS1_SS_00368_18446	0.1715	0.154	0.06375	0.027	-0.20635	-0.0793	-0.00915	0.03715	-0.0499	0.1589	0.339	0.38	0.1106	0.09375
GS1_SS_00369_13466	0.2735	0.2145	0.2725	0.13935	-0.0046	-0.0005	-0.0957	-0.00802	0.033475	-0.02115	-0.00358	-0.0042	-0.0113	0.0334
GS1_SS_00371_00193	0.0405	0.15775	0.09165	-0.041	-0.04335	-0.194	0.1567	0.199	0.18673	0.208	-0.0576	0.2854	-0.13727	-0.10765
GS1_SS_00374_07909	-0.01605	0.06995	-0.0737	-0.01435	-0.0835	-0.23325	0.139	0.1635	0.10925	0.10025	-0.0508	0.049065	0.00495	0.04265
GS1_SS_00379_16060	-0.0485	-0.0582	0.001	0.05969	0.1685	0.3245	0.18745	0.311	0.08465	0.11895	0.00173	0.018	-0.00455	0.0117
GS1_SS_00380_19508	0.1965	0.227	0.33	0.293	-0.405	-0.088	-0.17275	-0.05188	-0.0175	0.0436	-0.148	0.0989	0.2565	0.269
GS1_SS_00382_05081	0.0385	0.0415	0.137	-0.001	0.261	0.382	-0.017	0.1209	-0.107	0.08265	-0.205	0.4733	-0.025	0.166
GS1_SS_00385_10561	-1.0795	-1.68	-1.044	-0.3315	1.55	1.0975	-0.4115	0.27935	-0.944	-0.85	-1.45	-0.693	-1.495	-0.86
GS1_SS_00386_06588	-0.0603	0.267	-0.4015	0.2855	0.4495	0.292	0.453	0.0841	0.137	0.416	-0.183	0.051	0.193	0.5105
GS1_SS_00388_06534	0.133	0.153	0.09465	-0.141	0.0348	0.0118	0.2095	0.1629	0.133	-0.0835	0.0188	-0.11485	-0.1278	-0.07525
GS1_SS_00390_08942	-0.0785	0.382	-0.14879	-0.43	-0.0377	-0.7465	-0.347	-0.1985	0.0475	-0.373	0.17	0.379	-0.349	-0.0075
GS1_SS_00391_11850	-0.0105	0.11555	0.3679	0.223455	-0.11885	0.1415	0.1947	0.288	0.164	0.1397	0.374	0.247995	0.1684	0.0015
GS1_SS_00393_13684	0.0275	0.08341	0.14915	0.2845	0.1127	-0.0174	-0.1495	-0.2637	-0.1144	-0.2955	0.0791	-0.111	-0.008	0.09585
GS1_SS_00395_15840	0.036	0.010775	-0.1512	-0.05767	0.059055	0.101	0.0218	-0.0146	0.281	0.2006	0.365	0.10135	0.04025	-0.062
GS1_SS_00398_05852	0.00855	0.02125	-0.0387	-0.126	0.1385	-0.25005	0.023	0.08188	-0.05703	-0.07975	0.169	0.2	0.1873	0.04
GS1_SS_00402_07756	-0.7055	-0.7175	-0.871	-0.223	0.5675	0.6385	0.3801	0.5155	0.3015	0.0225	-0.547	-0.617	-0.6105	-0.604
GS1_SS_00404_05432	0.02135	0.242	0.1798	0.255	0.03454	0.1517	-0.365	-0.3535	-0.192	-0.21085	0.256	0.225	0.0295	0.11755
GS1_SS_00406_20661	0.1485	0.1717	0.431	0.0942	-0.145	-0.107275	-0.204	-0.1807	-0.10725	0.097	0.187	0.0508	-0.003295	0.0278
GS1_SS_00410_14265	-0.08155	-0.1648	-0.08515	0.2525	-0.04275	0.0105	0.1475	-0.03375	-0.09105	-0.1595	0.494	0.012	-0.06455	-0.221
GS1_SS_00412_08974	0.177	0.252	0.2004	0.045	-0.1615	-0.3515	-0.0705	-0.2045	-0.023	0.01235	-0.103	-0.0875	0.168	0.2601
GS1_SS_00413_11133	-0.0017	0.0203	0.422	0.071	-0.14985	0.218	-0.15625	-0.027245	-0.271	0.009	-0.102	0.423	-0.3616	0.3735
GS1_SS_00415_08826	-0.298	-0.234	-0.284	-0.247	0.2765	0.3685	0.1645	0.0321	0.152	0.0215	-0.322	-0.304	-0.4105	-0.282
GS1_SS_00416_08793	-0.2669	-0.3025	-0.494	-0.2795	-0.0485	0.2094	0.18492	0.34615	0.2655	0.239	-0.161	-0.13125	-0.21755	-0.248
GS1_SS_00417_11130	0.08555	0.05985	0.07446105	0.0363	-0.0744	-0.06045	-0.01035	-0.1333	-0.212	-0.10915	0.17	0.07165	0.1655	0.1633
GS1_SS_00419_19403	-0.23365	-0.275	0.03395	0.13	-0.1207	0.2754	-0.09455	-0.1006	-0.02395	0.19745	0.135	0.1017	0.2237	0.0521
GS1_SS_00420_11395	0.318	0.0705	0.0141	0.0507	-0.35	0.05445	0.072	0.3142	0.11025	0.4065	0.318	0.3985	0.4105	0.1861
GS1_SS_00421_09829	0.10845	-0.07605	0.1085	0.13645	0.02575	0.343	0.3704	0.07	0.151	0.34955	-0.139	-0.1127	0.246	0.388
GS1_SS_00422_08784	0.14	0.10255	-0.0626	0.09735	-0.065335	0.0194	0.025	-0.02135	0.08955	-0.0125	-0.301	-0.2086	0.06975	0.252
GS1_SS_00428_03383	0.232	0.2115	0.286	0.07125	-0.14205	-0.0354	-0.0468	-0.2112	-0.11075	-0.0348	-0.0375	0.07075	-0.037675	-0.1237
GS1_SS_00431_19531	-0.4625	-0.141	-0.19455	0.2255	0.8445	0.6305	-0.2955	-0.6115	-0.6275	-0.477	-0.65	-0.2935	-0.21555	-0.083
GS1_SS_00432_02603	-0.3855	0.0585	-0.19305	-0.06336	0.0367	0.2485	-0.098265	0.0285	0.10485	0.169735	0.136	0.2141	-0.211	0.176
GS1_SS_00434_10572	0.09825	-0.15	-0.2225	-0.04869	0.075	0.2789	0.03635	0.25415	0.2965	0.19935	0.261	0.3365	-0.192	-0.5705
GS1_SS_00435_10744	-2.605	-3.045	-2.615	-1.1795	1.685	1.38	-0.455	0.4506	-2.69	-1.325	-2.35	-2.75	-3.28	-3.095
GS1_SS_00436_09316	-0.1565	-0.09119	-0.13085	-0.136	0.07275	0.02885	0.0616	-0.00615	0.00175	-0.03795	-0.16	-0.1315	-0.011755	-0.028
GS1_SS_00438_04895	0.4385	0.29	0.154	-0.0237	-0.347	-0.366	-0.1805	-0.2457	-0.0654	-0.0055	0.413	0.1895	0.2125	0.1705
GS1_SS_00440_09405	-0.0305	-0.0312	0.10265	0.08495	-0.04514	0.1445	0.1415	0.2101	0.2535	0.0528	0.134	0.044635	-0.036065	-0.1755
GS1_SS_00442_15120	0.1745	-0.0025	0.13955	-0.0135	-0.3265	-0.0576	-0.0665	0.0556	0.096545	0.09185	0.267	0.1077	0.04	0.06545
GS1_SS_00446_02475	0.0185	-0.01	0.0875	-0.1196	0.0619	-0.03825	0.00415	0.059605	0.0411	-0.0902	0.238	0.252	0.058	0.1165
GS1_SS_00447_18841	0.0601	0.117	-0.00815	0.157	-0.0091	-0.3765	0.1395	0.4745	0.199	0.4675	0.232	-0.05955	0.0705	0.221
GS1_SS_00449_11300	0.12515	0.189	0.0652	0.1046	-0.2685	-0.03785	0.078	0.031	0.1359	0.387	0.232	0.353	0.048	0.1335
GS1_SS_00451_13534	-0.583	-0.313	-0.295	0.0195	-0.309	0.15165	-0.4625	-0.7467	-1.00215	-0.096	-0.212	0.7265	0.0555	-0.2
GS1_SS_00452_14270	-0.1436	-0.145	0.2495	0.21685	0.21215	0.1218	0.0881	0.107	-0.0848	0.0608	-0.0503	-0.209	-0.173	-0.32
GS1_SS_00453_00482	-0.481	-0.922	-0.899	-0.931	-0.7325	0.369	0.3385	-0.001	-0.2133	0.6785	1.08	0.963	-0.3035	-1.13
GS1_SS_00457_10241	0.1575	0.146	0.10565	-0.1037	-0.0004	0.1101	0.05325	0.04535	0.2785	-0.00905	0.257	0.3345	0.1605	0.160755
GS1_SS_00458_13920	-0.285	-0.00905	-0.018	0.15535	0.091	-0.1084	-0.19095	-0.0131	-0.0358	-0.19031	-0.0936	0.1167	0.053	-0.0645
GS1_SS_00459_08070	-0.073755	-0.12025	-0.274	0.095	-0.025155	0.0809	-0.1136	0.251	0.3115	0.3394	0.00781	0.1416	0.00015	0.10975
GS1_SS_00460_09519	0.118525	0.2175	-0.021045	0.091	-0.19285	-0.1705	-0.044	-0.2365	0.009365	0.337	0.713	0.643	0.251	0.14695
GS1_SS_00461_10271	0.107	0.3075	0.609	-0.01895	-0.4185	-0.0143	-0.08445	-0.206	-0.2245	-0.05595	0.344	0.1571	0.10455	-0.0348
GS1_SS_00462_14207	-0.4155	-0.453	-0.1886	0.347	0.875	0.5485	-0.0105	-0.1506	-0.1815	-0.16635	-0.316	-0.3265	-0.415	-0.515
GS1_SS_00463_15096	0.525	-0.0725	-0.059	-0.205	-0.188	-0.286	-0.32825	-0.214	-0.2925	-0.257	0.568	-0.273	0.284	0.0355
GS1_SS_00464_05744	-0.2092	-0.0351	0.1745	0.484	0.676	0.401	0.0305	-0.2435	-0.2071	-0.003	-0.0696	-0.1164	-0.067	-0.08135
GS1_SS_00465_21240	0.09325	0.2738	0.366	0.161	-0.0485	-0.352	-0.061	-0.463	-0.0982	0.1432	0.225	0.204	0.2265	0.511
GS1_SS_00467_09437	-0.01335	-0.53	-0.301	-0.7075	0.694	0.6755	0.1886	0.0515	-0.318	0.02695	0.207	0.265	-0.3615	-0.7965
GS1_SS_00470_20874	-0.0095	0.0632	-0.1895	-0.2773	0.1831	-0.3273	-0.30735	0.1489	0.1238	-0.532	0.564	0.4175	-0.14535	0.2005
GS1_SS_00471_21130	0.2105	0.927	0.22545	0.0794	-0.00675	-0.1869	-0.14625	-0.4145	0.4765	0.0295	0.294	0.01215	0.3555	0.2185
GS1_SS_00473_14715	0.22775	0.26	0.421	0.246	0.148	0.3124	0.017	-0.1338	-0.1733	-0.0983	-0.0445	-0.0585	0.009	0.0601
GS1_SS_00476_17167	-0.2575	-0.2015	-0.3155	-0.2865	0.07465	0.1049	0.195	0.157935	0.2285	0.0944	-0.158	-0.24	-0.128262	-0.111
GS1_SS_00477_08044	0.1235	-0.0532825	0.3185	0.19115	0.07435	0.0424	-0.11845	-0.02415	-0.2185	-0.17155	0.0809	0.0145	-0.14175	-0.38575
GS1_SS_00479_12977	-0.358	-0.16	-0.04035	0.196125	0.806	0.379	-0.272	-0.10515	-0.482	-0.545	-0.597	-0.1905	-0.3785	-0.536
GS1_SS_00482_12504	0.0415	0.0027	-0.1565	-0.25	-0.0078	-0.182	-0.0479	0.246	0.275	0.0645	0.0257	-0.08205	-0.06045	0.06165
GS1_SS_00483_07277	-0.412	-0.4845	-0.748	-0.484	0.13305	0.2815	0.46	0.241	0.3985	0.504	-0.372	-0.203	-0.17995	-0.355
GS1_SS_00485_11073	0.1155	0.02015	0.0573	0.1495	0.02285	-0.2525	-0.166	-0.184	-0.0879	0.121	0.0321	0.205	0.06545	0.067
GS1_SS_00486_16491	0.0312	-0.0441	0.0828	-0.1116	-0.27	-0.0939	0.0035	0.0513	0.2	0.245	0.116	0.0122	0.1053	0.2474
GS1_SS_00487_11880	-0.17775	-0.1315	-0.0686	0.145	0.237	0.22935	0.06	0.05552	0.0125	-0.129	-0.254	-0.0633	0.08635	0.06765
GS1_SS_00491_03917	0.0125	-0.059	-0.109	-0.241	-0.11895	0.2005	0.188	0.392	0.514	0.163	0.675	0.259	0.128445	-0.0865
GS1_SS_00493_13995	-0.525	-0.5835	-0.106	0.615	1.172	1.079	-0.169	-0.1497	-0.453	-0.5395	-0.484	-0.479	-0.614	-0.766
GS1_SS_00496_16485	0.073	-0.2228	-0.1539	-0.086055	-0.26125	-0.1838	0.017	-0.34475	-0.2635	0.3745	0.278	0.779	0.0465	-0.3035
GS1_SS_00499_01819	-0.00575	-0.17125	0.062	0.0738	0.1575	0.0534	-0.1945	-0.3175	-0.13835	-0.12245	0.0473	-0.0476	-0.1765	-0.279
GS1_SS_00500_16468	-0.108	-0.0824	-0.1032	-0.1165	-0.3565	0.12055	0.13888	0.1007	0.1788	-0.09712	0.208	-0.0683	-0.0446	-0.08665
GS1_SS_00506_00512	-0.0334	-0.00685	0.0005	-0.0278035	0.00695	0.382	0.166	0.15195	0.0932	0.07	0.0159	0.0085	0.048	0.028
GS1_SS_00511_18594	-0.362	-0.292	-0.2085	-0.309	0.1755	0.176	0.263	0.5225	0.549	0.09615	-0.175	-0.374	-0.159	-0.1345
GS1_SS_00512_21477	-0.6645	-0.5925	-0.3055	-0.3265	1.33	0.753	-0.113	-0.4525	-0.6005	-0.829	-0.788	-0.648	-0.7105	-0.814
GS1_SS_00513_11210	-0.5558	-0.4579	-0.1096	-0.214	0.2508	0.0317	-0.053845	0.0055	0.06135	-0.367	0.218	-0.04035	-0.387	-0.2675
GS1_SS_00517_13867	-0.1715	-0.11895	-0.11335	-0.26135	0.18	0.05535	0.233	0.321	-0.172	-0.058	0.27	-0.149	0.0209	0.032
GS1_SS_00519_20465	0.08085	0.1935	0.4325	0.613	0.4245	0.293	-0.385	-0.519	-0.5635	-0.499	-0.456	-0.04825	0.058	-0.0547
GS1_SS_00521_21419	0.0866	0.214	0.204	0.1595	-0.053	-0.2675	-0.173	-0.3825	-0.2175	-0.2705	0.113	0.0725	0.09965	0.1278
GS1_SS_00522_13919	-0.14195	-0.24975	-0.092	0.21245	0.8885	0.733	0.1315	0.1975	-0.402	-0.458	-0.827	-0.8975	-0.428	-0.657
GS1_SS_00525_05735	-0.1225	-0.029515	0.11405	0.0854	-0.0277	0.137	-0.0456	-0.178	-0.13685	-0.02355	-0.00818	-0.1051	-0.0302	-0.052075
GS1_SS_00526_08262	0.0705	0.05225	-0.04075	-0.029	-0.03835	0.4502	0.3445	0.201	0.4895	0.351	-0.000915	-0.19385	0.0025	0.1475
GS1_SS_00537_01748	-0.1149	-0.15185	-0.18585	-0.1874	0.0793	0.0369	-0.00295	0.1476	0.1785	0.0115	0.233	0.0909	-0.01735	-0.00615
GS1_SS_00539_09900	0.231	0.1756	0.382	0.1868	0.034095	0.13175	0.06795	-0.16045	-0.1392	0.07845	0.148	0.0305	0.098495	0.09195
GS1_SS_00544_15073	-0.1275	-0.07	0.03	-0.1505	0.515	0.1648	0.0575	0.0595	-0.1018	-0.349	-0.0927	-0.08705	-0.112	-0.0773
GS1_SS_00546_12088	-0.14765	-0.0743	-0.06375	-0.174	0.262	0.277	0.0565	-0.3615	-0.21	-0.1661	-0.0781	-0.1468	-0.255	-0.439
GS1_SS_00547_01828	0.203	0.388	0.21995	0.1409	-0.3345	-0.2505	0.332	-0.12545	0.05185	0.5865	0.0303	0.0925	0.4135	0.2345
GS1_SS_00548_19390	-0.132	-0.044	0.127	0.4315	0.1282	-0.15072	-0.312	-0.4335	-0.0337	-0.17535	0.0769	0.1544	-0.249	-0.09675
GS1_SS_00549_11840	0.1278	-0.01295	-0.352	-0.41115	0.44355	0.2105	0.14245	0.32	0.243	-0.14555	0.466	0.2908	0.1563	-0.0467
GS1_SS_00550_10080	-0.023945	0.0115	-0.1061	0.1159	-0.08398	0.0666	-0.0559	0.063	0.2455	0.0155	0.374	0.1925	0.0494	0.189
GS1_SS_00551_14059	0.284	-0.01988195	0.623	0.31555	-0.409	-0.08835	-0.231	-0.042	0.0925	-0.09835	-0.161	0.076	0.0055	-0.0555
GS1_SS_00554_10191	0.761	0.6645	0.755	0.2445	-0.37416	-0.3865	0.2	-0.921	-0.256	0.376	-0.437	0.518	0.514	0.383
GS1_SS_00557_03075	-0.27	-0.513	-0.1915	-0.4785	-0.3505	0.0665	-0.1614	-0.185	-0.046	-0.2679	-0.558	-0.067	-0.483	-0.8037
GS1_SS_00559_08520	0.1397	0.048	0.209	0.1995	0.3405	0.1835	0.0775	0.16645	0.073	-0.0496	0.248	-0.0025	-0.086365	-0.06362
GS1_SS_00560_12500	0.349	0.307	0.323	-0.16445	-0.257	-0.2805	-0.06138	-0.21365	-0.3095	-0.06638	0.0617	0.09815	0.09985	0.1689
GS1_SS_00562_18158	-0.2423	-0.191	-0.0892	-0.2085	0.198	0.1505	0.0545	-0.033	0.03198	-0.11075	-0.0609	-0.0934	-0.1486	-0.172
GS1_SS_00563_08307	-0.2135	-0.2775	0.138	0.5305	0.2505	0.1101	-0.12885	-0.4785	-0.11195	-0.021	-0.0218	0.1065	-0.2327	-0.676
GS1_SS_00564_00688	-0.2525	-0.269	-0.45	-0.6	0.4395	0.353	0.2345	0.149	-0.01015	-0.0565	0.0584	0.0273	-0.1387	-0.0091
GS1_SS_00565_10961	-0.222	-0.1045	-0.2725	-0.1485	0.06075	0.088	0.0873	0.1655	0.2095	0.09795	-0.088	-0.08725	-0.1154	-0.0565
GS1_SS_00568_02606	-0.047	0.022	-0.1359	-0.273	-0.354	-0.475	-0.0975	-0.10505	-0.1028	-0.0565	-0.293	0.1072	0.03755	0.0629
GS1_SS_00569_08294	0.1924	0.3755	0.2955	0.0531	-0.203	-0.2965	-0.11125	-0.3435	-0.11025	-0.0546	-0.00812	-0.0894	0.11995	0.1362
GS1_SS_00570_18237	0.16435	-0.2546	-0.00115	-0.1265	0.24955	-0.449	0.094	0.06	0.27135	-0.125	-0.0539	-0.8865	0.044	0.15365
GS1_SS_00572_17628	-0.1713	-0.07875	-0.235	-0.1127	-0.0083	-0.03645	0.0988	0.01155	0.0331	0.1074	-0.0122	-0.052115	0.05645	-0.03105
GS1_SS_00574_10452	-0.07245	-0.162	-0.17335	-0.2165	0.3305	0.04435	-0.1995	-0.043	0.1264	-0.1297	-0.0365	-0.13115	-0.0572	0.01941
GS1_SS_00577_12265	-0.145	-0.1361	-0.263	-0.2515	-0.2425	-0.295	-0.14595	0.25545	0.2925	0.16705	0.131	-0.1485	-0.052	-0.0435
GS1_SS_00578_20354	-0.1095	-0.119	0.0195	-0.19015	0.2825	0.2045	0.164	0.2339	0.13955	-0.147	0.196	-0.03695	-0.2724	-0.273
GS1_SS_00583_19760	0.06399	0.10342	0.00745	0.001	-0.162655	-0.259	-0.019	-0.04935	0.0015	-0.038	0.0403	-0.0156	0.0939	0.04615
GS1_SS_00584_09610	-0.2985	-0.273	-0.1375	-0.169	0.13785	0.3665	0.1231	0.11255	0.2065	0.0676	0.0343	-0.06755	-0.3405	-0.656
GS1_SS_00586_15866	0.26	0.2745	-0.005	0.215	-0.276	-0.4675	-0.18135	-0.2245	-0.213	-0.19085	0.00424	0.06505	0.114	0.1665
GS1_SS_00592_12669	0.3945	0.379	0.1765	0.12175	-0.3265	-0.442	-0.12095	-0.27335	-0.1375	0.0116	0.0504	0.1385	0.22075	0.29415
GS1_SS_00593_16404	-0.1495	0.05095	-0.07075	-0.0246	-0.1012	0.0345	-0.121913	-0.1209	0.2236245	0.157587	0.184	0.09697	0.09511	0.28005
GS1_SS_00597_09571	-0.119845	0.12945	-0.0668	-0.0915	0.325	0.0725	0.2441	-0.0309	0.0345	-0.1344	-0.165	-0.2235	-0.0305	0.093
GS1_SS_00600_14339	0.1765	0.0792	0.1715	0.092	-0.178	-0.015335	-0.2	-0.308	-0.1412	-0.0085	-0.0102	0.2315	0.10635	0.0771
GS1_SS_00602_19470	-0.5815	-0.0905	-0.045	0.0389	0.215	0.28025	0.2275	-0.08525	-0.14635	0.6265	-0.293	-0.2454	-0.0808	0.3865
GS1_SS_00603_13644	0.1116	0.1528	0.0739	-0.1216185	-0.1965	-0.3035	-0.158	-0.369	-0.2775	-0.199	-0.107	0.018	0.24705	0.2235
GS1_SS_00604_17302	-0.39	-0.558	-0.39	-0.15	0.23	-0.715	-0.505	0.32	-0.19	-0.68	-2.78	-0.04	0.205	0.075
GS1_SS_00605_14380	0.09595	0.13635	0.3715	0.23025	-0.0458	-0.011	-0.014505	-0.034	-0.0772	-0.008905	-0.205	-0.0533	0.11075	0.0645
GS1_SS_00606_15578	0.04845	0.184	0.5435	0.338	0.2892	0.12865	-0.2905	-0.471	-0.4375	-0.34	-0.216	-0.225	-0.0089	0.14005
GS1_SS_00610_06745	-0.5425	-0.5115	-0.293	0.5405	0.8325	1.0625	-0.1115	-0.21605	-0.6475	-0.5215	-0.612	-0.5235	-0.8365	-0.832
GS1_SS_00613_20735	0.00665	-0.032215	-0.06575	-0.12345	-0.2335	-0.222	-0.1283	-0.2205	-0.01745	-0.2533	0.13	0.0145	-0.02165	-0.00105
GS1_SS_00614_14931	0.0765	0.1075	0.101375	0.4535	-0.3235	-0.298	-0.1622	-0.204	0.10295	0.0568	0.00278	-0.12025	0.2085	-0.02185
GS1_SS_00615_02705	0.2305	0.405	0.17385	-0.1514	-0.224	-0.32	-0.01175	-0.082405	-0.144	0.07135	-0.19	0.0639	0.15405	0.2665
GS1_SS_00616_11736	-0.06873	-0.01445	0.08275	0.04605	0.132	0.319	0.072	0.1028	-0.0876	-0.12465	0.215	0.02675	-0.07665	-0.1655
GS1_SS_00617_06623	-0.06	0.0578	-0.1385	-0.03205	0.3775	0.1933	-0.07665	-0.261	-0.16355	-0.409	-0.385	-0.274075	-0.1935	-0.20025
GS1_SS_00618_08716	0.0025	0.1553475	0.16305	0.092	-0.0625	-0.073	-0.136	-0.0185	-0.0635	-0.1295	0.249	0.0365	0.0695	0.035
GS1_SS_00620_20145	-0.093805	-0.4045	-0.545	-0.6325	-0.406	0.3455	0.534	0.794	0.498	0.488	0.286	-0.0275	-0.3545	-0.468
GS1_SS_00622_13801	-0.05385	-0.0154	0.14	0.019785	0.26905	0.3405	0.048	0.03715	-0.28	-0.14815	0.0841	-0.0813	-0.10146	-0.12425
GS1_SS_00624_02711	0.08665	0.0045	0.26	-0.06755	-0.169	-0.00085	0.0265	-0.186	0.0752	0.11565	0.352	0.1207	-0.0598	-0.214
GS1_SS_00636_12830	-0.2715	-0.034	-0.1725	-0.1758	-0.238225	-0.4755	0.17305	0.01315	-0.08545	0.15615	0.202	0.2075	0.309	0.48
GS1_SS_00637_10747	0.138	0.227	-0.0482	-0.23325	-0.21945	-0.2264	-0.2835	0.0261	0.08225	-0.107345	0.142	0.26395	0.1219	-0.013
GS1_SS_00638_11575	0.311	0.208	0.3685	0.1935	0.4285	0.714	0.580435	0.5202	0.658	0.115435	1.34	0.3845	0.4198395	0.482
GS1_SS_00641_09425	0.1395	0.009325	-0.1685	-0.105205	0.0325	-0.0251	0.1103	0.225	0.1719	0.04399	0.173	-0.1785	-0.0045	0.0589
GS1_SS_00642_06934	-0.1605	-0.03775	0.0931	-0.13255	0.2825	-0.2519	-0.198	0.006	0.01	-0.4425	0.309	0.336	-0.353	-0.297085
GS1_SS_00643_00817	0.0195	0.2824	-0.1352	0.0065	-0.11675	-0.2167	-0.1823	0.06885	-0.0214	-0.15935	-0.0476	0.363	0.0104	0.0261
GS1_SS_00646_12332	0.18	0.10365	-0.1915	-0.624	-0.4035	-0.336	-0.0475	-0.0045	-0.1134	-0.009	0.0501	0.1435	0.128	0.1628
GS1_SS_00647_12034	-0.3689	-0.4825	-0.451	-0.5665	-0.0997	0.0401	0.1096	-0.499	-0.528	0.3975	1.05	1.2485	-0.16205	-0.904
GS1_SS_00651_17437	-0.0753	0.07055	-0.1237	-0.2875	-0.02785	-0.0746	-0.12795	0.073	0.213	-0.1786	-0.152	-0.22	-0.0718	-0.0845
GS1_SS_00654_12804	-0.2835	-0.275	-0.4075	-0.255	0.17955	0.4005	0.25825	0.2885	0.2775	0.00315	-0.244	-0.288	-0.225	-0.241
GS1_SS_00655_18036	0.438	0.456	0.4245	0.108	-0.19415	-0.3035	-0.185	-0.41	-0.411	-0.0815	0.203	0.1299	0.17955	0.1117
GS1_SS_00656_03834	-0.164	-0.13895	-0.05545	-0.22185	0.094945	0.4695	0.18505	0.1065	0.15625	-0.0007	-0.343	-0.1915	-0.1153	-0.16195
GS1_SS_00657_13835	-0.26545	-0.1542	-0.1365	0.07215	0.194	0.606	0.315	0.198	0.14935	-0.02935	-0.063	-0.354	-0.07	-0.0483
GS1_SS_00658_00816	-0.118	-0.05345	-0.12685	-0.1316	-0.12815	0.07285	0.005	0.11255	0.05665	0.11935	0.00688	0.06	-0.0696	-0.0462
GS1_SS_00660_13729	0.0603	0.0714	-0.06105	-0.0255	0.006	-0.1625	-0.05295	0.06455	0.0344	-0.04215	0.155	0.07425	0.03185	-0.035625
GS1_SS_00668_18851	-0.093	0.06005	-0.015665	-0.20955	-0.0615	-0.3275	-0.303	-0.25	-0.22	-0.4175	0.101	0.1504	-0.22665	-0.0585
GS1_SS_00669_12475	-0.2295	-0.752	-0.05265	-0.025	0.6445	0.6615	-0.086095	0.3895	0.401	0.377905	-0.845	-0.3165	-0.551	-0.588
GS1_SS_00674_07372	0.2086	-0.092	-0.516	-0.20445	0.1313	0.1467	-0.058	0.0982	0.084	-0.23	-0.167	-0.197	-0.35365	-0.19
GS1_SS_00676_11010	-0.0108	-0.0264	-0.1425	-0.15	-0.1935	-0.1485	-0.0557	-0.10865	-0.1052	0.1213	0.335	0.221	0.14745	0.0303155
GS1_SS_00677_13251	-0.9335	-1.17	-1.49	-0.00485	0.1135	0.47	0.7635	1.24	0.9175	0.564	-0.433	-1.172	-1.495	-1.965
GS1_SS_00683_02259	0.19895	0.21515	0.4155	0.1509	-0.12725	-0.1505	0.0311	-0.135	0.013	0.1791	0.318	0.06355	0.03225	0.0316
GS1_SS_00684_16473	0.2055	0.275	-0.0086	-0.1815	-0.2435	-0.26925	-0.08815	-0.26345	0.01645	0.31135	0.058	0.0605	0.1135	0.0845
GS1_SS_00686_13386	0.3665	0.383	0.4345	0.2315	-0.5925	-0.6075	-0.20585	-0.6245	-0.3445	0.0169	0.102	0.219	0.306	0.395
GS1_SS_00688_21138	-0.0145	-0.04625	-0.208	-0.294	0.1098	0.3525	0.126	0.203	0.205	0.03075	-0.0626	-0.145	-0.1462	-0.1495
GS1_SS_00689_17735	-0.046	-0.0518	-0.0571	-0.1234	0.1173	0.2205	0.1625	0.09755	0.1594	0.1695	-0.289	0.10625	0.0348	0.084
GS1_SS_00691_06378	-0.03685	0.0648	0.0041	0.0887	-0.1199	-0.07235	-0.0457117	0.0185	0.09915	-0.1099617	-0.0358	0.00499	0.09695	0.2365
GS1_SS_00692_20131	-0.1107	-0.1955	-0.219	-0.2	0.1343	0.12	0.04735	0.1775	0.1166	-0.14265	-0.179	-0.2055	-0.14	-0.09575
GS1_SS_00695_11285	-0.05555	-0.1945	-0.0061	0.1945	0.15795	0.3905	0.15635	0.10915	0.05435	0.0463	0.0871	-0.00751	-0.0227	0.0054
GS1_SS_00696_07735	-0.06005	0.05245	0.12	0.10015	-0.0941	0.0519	-0.0561	0.00625	-0.11251	-0.0542	-0.0937	0.0732	0.04315	0.01315
GS1_SS_00697_10637	0.0891	0.1851	-0.0498	-0.02065	0.0573	0.1275	0.0475	0.09145	0.0136	0.0765	0.0627	0.02075	0.07385	0.0624
GS1_SS_00698_15154	0.395	0.398	0.314	-0.1315	-0.7825	-0.574	-0.2285	-0.1725	-0.0781	0.0687	0.214	0.1685	0.425	0.378
GS1_SS_00700_09031	0.2445	0.224	0.2345	0.1205	-0.2185	-0.214	-0.06835	-0.207	-0.1475	-0.04075	-0.0399	-0.09225	0.1935	0.2315
GS1_SS_00702_05940	-0.05605	-0.09245	-0.12435	-0.01105	-0.13075	-0.07595	0.0712	0.14525	0.11175	-0.001	-0.0377	-0.0656	0.06	0.1063
GS1_SS_00704_12133	-0.1081	0.005	-0.2585	-0.3075	0.1527	-0.208	0.20425	0.066	0.1054	-0.16925	-0.0423	0.0802	0.004	0.037825
GS1_SS_00706_10199	-0.1469	0.03295	0.005	0.014	-0.0159	0.038785	-0.0135	0.09135	-0.0274	-0.166	-0.251	-0.1035	0.09035	0.04345
GS1_SS_00709_12621	-0.0982	-0.01665	-0.213	-0.3	0.0555	-0.04995	0.12655	0.17715	0.4065	-0.03252	0.0169	-0.1489	-0.196	-0.1931
